,latitude,longitude
8268,40.7636439664,-73.9836177178
8269,40.7632712353,-73.7709001842
8270,40.693482408,-73.9651536032
8271,40.8070363065,-73.9648212139
8272,40.8237093462,-73.819779987
8273,40.7268235424,-73.9956909454
8274,40.6598960667,-73.9604848995
8275,40.6381085366,-74.017494939
8276,40.6553329257,-73.8885149229
8277,40.7463807114,-73.9895307432
8278,40.7087472734,-73.7963923942
8279,40.8205349184,-73.921422089
8280,40.7388891485,-73.7015460747
8281,40.7632971542,-73.9727926926
8282,40.6093573823,-73.973210866
8283,40.7310209736,-73.9914518981
8284,40.5998896116,-73.9486109959
8285,40.7301420597,-73.9864297026
8286,40.7407628235,-73.9944951115
8287,40.7426689487,-73.7215624739
8288,40.7224420762,-73.9875064417
8289,40.8533804572,-73.9075941993
8290,40.8581849278,-73.8992139244
8291,40.7598550554,-73.9746335438
8292,40.8600632713,-73.8928762877
8293,40.7554480197,-73.9813988365
8294,40.7622119138,-73.9857917331
8295,40.7640904954,-73.915548088
8296,40.7694673384,-73.9881821686
8297,40.740077005,-73.9894413443
8298,40.7215951324,-73.8867277055
8299,40.7850675842,-73.9556254609
8300,40.8794673789,-73.8649402975
8301,40.7738078584,-73.9642999622
8302,40.7459175664,-73.8595993617
8303,40.7327125576,-73.9972906601
8304,40.7633817426,-73.9846869584
8305,40.833754092,-73.8264256622
8306,40.6438674385,-73.9770825788
8307,40.7610767118,-73.9262408709
8308,40.727293914,-73.8953590791
8309,40.7599568758,-73.9849893457
8310,40.7151319663,-73.9971845876
8311,40.5985784054,-73.9884507843
8312,40.7523097405,-73.982216667
8313,40.7317845611,-73.9917059497
8314,40.6934866617,-73.9871418076
8315,40.7375908295,-73.987710601
8316,40.8340751042,-73.8605222618
8317,40.743113697,-73.9856329409
8318,40.7662027234,-73.9573112424
8319,40.7259881763,-73.996398304
8320,40.6858982361,-73.981938445
8321,40.7801939741,-73.9501782161
8322,40.8713631266,-73.8481501281
8323,40.5955576143,-73.9410588603
8324,40.8817666061,-73.8799216469
8325,40.7475229815,-73.8633158557
8326,40.7471927146,-73.9837947999
8327,40.7028403323,-73.870387061
8328,40.7551085575,-73.9877498794
8329,40.6239907775,-73.9275288505
8330,40.7445853388,-73.9399246715
8331,40.701682952,-73.922919627
8332,40.6551900794,-73.8879248736
8333,40.6132492983,-74.1209695324
8334,40.7577959776,-73.8308155201
8335,40.6024737328,-73.986459261
8336,40.675827728,-73.9713518784
8337,40.7539879691,-73.9704297134
8338,40.7637957895,-73.8288451115
8339,40.5850172643,-74.0938590319
8340,40.7608809776,-73.8266475973
8341,40.764362817,-73.9792465257
8342,40.7615998823,-73.9824049957
8343,40.8359424761,-73.8621511823
8344,40.7578335583,-73.8633993523
8345,40.8172862953,-73.9164102245
8346,40.8902974321,-73.8592303899
8347,40.7181715137,-73.7371694313
8348,40.6347936235,-73.9149583139
8349,40.7341310927,-74.0023913802
8350,40.6955037281,-73.8400059055
8351,40.763245434,-73.9285018273
8352,40.7540679754,-73.9938076534
8353,40.7432010296,-73.9362422864
8354,40.7257038562,-73.9896641115
8355,40.8411031665,-73.8425947555
8356,40.7458197869,-73.8840349029
8357,40.7601812572,-73.9734479411
8358,40.6748210516,-73.8076731988
8359,40.8599483442,-73.8982082577
8360,40.7063017526,-73.8073937167
8361,40.7352662417,-73.8814097817
8362,40.7391630511,-74.0039091919
8363,40.7347399296,-73.9802499569
8364,40.6784745912,-73.9474731938
8365,40.756088274,-73.833463791
8366,40.6023979337,-73.9862290802
8367,40.7030685429,-73.942805924
8368,40.7606946683,-73.9159011261
8369,40.7159505056,-73.7461223601
8370,40.6028488992,-73.9424387595
8371,40.7798824281,-73.955409716
8372,40.6357385171,-74.1342523136
8373,40.7354316961,-73.8752454427
8374,40.6294569011,-74.0286953263
8375,40.6597887902,-73.9606774864
8376,40.7743894836,-73.9820296962
8377,40.8544256177,-73.9099013257
8378,40.760326394,-73.9223786166
8379,40.6134413168,-73.926176035
8380,40.7314041986,-74.0012975198
8381,40.7529515982,-73.9748429407
8382,40.7663243572,-73.9702536809
8383,40.7038843859,-73.8955780555
8384,40.7389902788,-73.9891955629
8385,40.7321466315,-74.0002616384
8386,40.6427831246,-73.9573231472
8387,40.6000955016,-73.945453646
8388,40.7276892565,-73.8639791833
8389,40.7564519367,-73.9205122497
8390,40.7436602788,-73.9237355725
8391,40.6384619882,-73.8963304917
8392,40.8338533473,-73.8540734427
8393,40.7250645183,-73.9514512727
8394,40.7432417711,-73.8259492004
8395,40.540136805,-74.1479853
8396,40.7592752747,-73.968386418
8397,40.7132704661,-73.8739774452
8398,40.7607354561,-73.9784103754
8399,40.830790774,-73.9108427337
8400,40.6559885491,-73.9148793653
8401,40.7256683911,-73.7205816192
8402,40.7475130936,-73.9967346118
8403,40.6844582918,-73.8450965668
8404,40.6000013291,-73.9452141696
8405,40.7643656706,-73.9844468909
8406,40.8048082301,-73.9551862157
8407,40.7941939412,-73.9709121904
8408,40.599071132,-73.9894872038
8409,40.7461406763,-73.9940429584
8410,40.735334617,-73.8763276663
8411,40.7946533699,-73.9509349027
8412,40.5877867852,-73.951451182
8413,40.749840266,-73.8814315746
8414,40.6756696962,-73.9636395491
8415,40.6568529066,-74.0015794821
8416,40.7037724562,-73.9421218482
8417,40.7252428495,-73.7220918015
8418,40.7594346034,-73.9658121943
8419,40.7781466029,-73.9781309265
8420,40.8078695419,-73.9459305065
8421,40.7537954052,-73.9961458128
8422,40.7738904289,-73.9642729047
8423,40.6651544926,-73.9901110684
8424,40.7443154556,-73.9293762571
8425,40.6779410987,-73.8200259421
8426,40.7087107467,-74.0094589907
8427,40.7565709151,-73.913169949
8428,40.7136915659,-73.9954239679
8429,40.7110891837,-73.9504437701
8430,40.7172882572,-73.7348809617
8431,40.7489524907,-73.9836014806
8432,40.6083435192,-73.9568560097
8433,40.7503688978,-73.9754467519
8434,40.7507452072,-73.980407835
8435,40.7736015227,-73.9070180304
8436,40.7519482511,-73.9750330567
8437,40.6730775695,-73.9629381762
8438,40.7555799456,-73.9908488808
8439,40.7232615221,-73.9504240662
8440,40.7410906139,-73.9214079924
8441,40.7859126515,-73.9789445692
8442,40.6363407756,-74.0258801281
8443,40.7315716973,-73.8594933897
8444,40.6928115881,-73.9926409579
8445,40.7610820658,-73.9171944115
8446,40.7298777421,-74.0050582399
8447,40.7430607267,-73.988588252
8448,40.6403314123,-73.9942546494
8449,40.7034493586,-73.9895133406
8450,40.6799896415,-73.8612689442
8451,40.7587530721,-73.8288980416
8452,40.7496986932,-73.8259033709
8453,40.8564884388,-73.8866861985
8454,40.8306739412,-73.8260801912
8455,40.8448101983,-73.8308950644
8456,40.7135459246,-73.9971599133
8457,40.7005573325,-73.9051644913
8458,40.7538111517,-73.9934586696
8459,40.7078195368,-73.81707317
8460,40.7496520317,-73.8832897539
8461,40.7346567143,-74.0020902665
8462,40.6299953508,-73.9789231906
8463,40.5984206391,-73.9572116554
8464,40.7472330147,-73.9797423203
8465,40.7433610634,-73.9797021694
8466,40.7129189707,-73.8280823878
8467,40.6905618327,-73.9902209262
8468,40.6881970411,-73.9818473814
8469,40.8492667426,-73.9358824842
8470,40.7141215345,-73.9506042968
8471,40.6915532884,-73.8205810503
8472,40.7773806973,-73.9612424477
8473,40.5977874807,-73.9910176002
8474,40.6699387047,-73.942207007
8475,40.8740062433,-73.8793940615
8476,40.7295047106,-73.9871298398
8477,40.764202003,-73.8276182827
8478,40.7194587667,-73.8384057312
8479,40.6509488069,-74.0043356755
8480,40.6369165559,-74.008178374
8481,40.6596482235,-73.8849133612
8482,40.6395259406,-74.0056940791
8483,40.7853583524,-73.8455004206
8484,40.6879988106,-73.9932560524
8485,40.7488029284,-73.9933642642
8486,40.696070287,-73.8384802548
8487,40.6446899458,-73.9751912566
8488,40.5988808702,-73.9574108476
8489,40.6084216055,-73.9600557106
8490,40.7482010471,-73.9861674296
8491,40.7441483468,-74.0035307285
8492,40.7890078691,-73.9544481387
8493,40.6142831829,-73.9951897268
8494,40.7482293892,-73.9780484857
8495,40.772650277,-73.9583415056
8496,40.806060167,-73.9404973218
8497,40.867829981,-73.8676424268
8498,40.7468538836,-73.9837167054
8499,40.7697636804,-73.9097341901
8500,40.7572362002,-73.8291279908
8501,40.8064057533,-73.9640101201
8502,40.8326376846,-73.9095555317
8503,40.7067612008,-73.7981596679
8504,40.5877789106,-73.960255911
8505,40.6405838358,-73.9861039869
8506,40.7424358936,-73.9780297851
8507,40.7346476604,-74.0023300502
8508,40.80841164,-73.9633954259
8509,40.8598243156,-73.9028643595
8510,40.8616292951,-73.8949499846
8511,40.7781486243,-73.9781294451
8512,40.7104292684,-73.9635040374
8513,40.6874384526,-73.8346286879
8514,40.6870798213,-73.8218153252
8515,40.8924598232,-73.8577566148
8516,40.6871127999,-73.9758486241
8517,40.7281438416,-73.8638920322
8518,40.6952525836,-73.8425457763
8519,40.7288246552,-73.8605128679
8520,40.7199903679,-73.9969930959
8521,40.6397774276,-73.9870757205
8522,40.6747011216,-73.7366169745
8523,40.7757331548,-73.9629587254
8524,40.676976162,-73.7433420474
8525,40.8161654384,-73.9196567998
8526,40.8284525576,-73.8796205531
8527,40.7363771469,-73.746917312
8528,40.6144569179,-73.9879139805
8529,40.6882887308,-73.9885682435
8530,40.661772427,-73.9611590886
8531,40.7282527588,-73.8567872742
8532,40.7648661843,-73.9862601368
8533,40.7083648276,-73.8035921009
8534,40.5907900675,-73.9398920305
8535,40.75975774,-73.7691515657
8536,40.704643104,-73.8146661283
8537,40.7699134542,-73.9626800469
8538,40.8459523168,-73.9325938081
8539,40.7361947299,-73.977117585
8540,40.7203046166,-74.0035838401
8541,40.7414912843,-73.8806626368
8542,40.7561062445,-73.9286031142
8543,40.7426657362,-73.9445987895
8544,40.7025594559,-73.8149141176
8545,40.7633222886,-73.8307778085
8546,40.7486598445,-73.9779725508
8547,40.8073354291,-73.946423649
8548,40.7107858164,-74.0048127404
8549,40.6869307326,-73.823250427
8550,40.8585858611,-73.9032045357
8551,40.7038276931,-74.0087540719
8552,40.7421018077,-73.9774585767
8553,40.7501899027,-73.9720834187
8554,40.7749116567,-73.947743397
8555,40.6373618142,-74.0079675562
8556,40.7442371193,-73.9790617976
8557,40.6642509611,-73.8400545991
8558,40.7421667432,-73.9812014255
8559,40.7848642057,-73.9771965051
8560,40.5744466566,-73.971421089
8561,40.7448078727,-73.9858009694
8562,40.6216854009,-73.9644605686
8563,40.8507087756,-73.9328369592
8564,40.6789453472,-73.8672521127
8565,40.7320004738,-73.8687424627
8566,40.7532924662,-73.9883966079
8567,40.8674714701,-73.8671584065
8568,40.7894618068,-73.8141186049
8569,40.699985071,-73.940727943
8570,40.8653788939,-73.8658280978
8571,40.7525786591,-73.9828563302
8572,40.6189988077,-73.9297344908
8573,40.57941543,-73.9749645055
8574,40.7548996181,-73.9289857908
8575,40.7148450907,-73.8304517462
8576,40.5903296483,-73.9398032587
8577,40.7600547036,-73.9729242634
8578,40.6048437294,-73.999150911
8579,40.7002160426,-73.9026906113
8580,40.6359868305,-73.967972978
8581,40.7545258039,-73.9753408669
8582,40.7612814229,-73.9835918142
8583,40.7001253075,-73.9079862199
8584,40.7431284129,-73.919110314
8585,40.7283295043,-73.8147240311
8586,40.86454022,-73.8234985394
8587,40.6954528621,-73.9918112784
8588,40.6507129301,-73.9503235578
8589,40.7265717026,-73.7164709734
8590,40.8264565943,-73.9218993565
8591,40.7681085114,-73.9842028078
8592,40.6868527435,-73.9843936296
8593,40.6847795802,-73.8301830242
8594,40.7084891589,-73.9583076012
8595,40.7191968159,-73.8413164281
8596,40.7720963061,-73.8266721602
8597,40.7421510856,-73.98331482
8598,40.6194237357,-73.9891328748
8599,40.6381880704,-73.9980733169
8600,40.7634449483,-73.9709474315
8601,40.6044516851,-73.9723107661
8602,40.7559763474,-73.9247920107
8603,40.7665055196,-73.9127722437
8604,40.6138335834,-74.032916867
8605,40.637278149,-74.0080167076
8606,40.7635620394,-73.8314892745
8607,40.7640851584,-73.9707741191
8608,40.8922318431,-73.8540007615
8609,40.7493915033,-73.9788774043
8610,40.7077888653,-74.0078049047
8611,40.7095298302,-73.8299609827
8612,40.7424710199,-73.9821752032
8613,40.7005564825,-73.8994194052
8614,40.6426030182,-73.9698886166
8615,40.7950002187,-73.9423171766
8616,40.6537447352,-73.8871837049
8617,40.8643061931,-73.8916975765
8618,40.7094822519,-73.8180565702
8619,40.6905137891,-73.9956624073
8620,40.7455827477,-73.7157588274
8621,40.7054791208,-73.8102822057
8622,40.7163980839,-73.9924357903
8623,40.6035807092,-73.9958289447
8624,40.6900550623,-73.9921186339
8625,40.724278585,-73.8492408222
8626,40.5838087643,-73.9479321605
8627,40.816794599,-73.9151677805
8628,40.6255858191,-73.9615222288
8629,40.7122893402,-73.7889137405
8630,40.7868548413,-73.9720266806
8631,40.744273798,-73.9354882241
8632,40.7553171122,-73.9791523923
8633,40.7445749152,-73.927007679
8634,40.7916606639,-73.9527264059
8635,40.6519301776,-73.8382817237
8636,40.7068549601,-73.8043858821
8637,40.6717857501,-73.9575037363
8638,40.7375638158,-73.8629445868
8639,40.7738041838,-73.9545887928
8640,40.7843879887,-73.9797908761
8641,40.8295218293,-73.8250066736
8642,40.6176927103,-73.9915237038
8643,40.7391542283,-73.9877856983
8644,40.7485821279,-73.9810273257
8645,40.6901020864,-73.923017259
8646,40.865335153,-73.86784155
8647,40.7648895395,-73.9175527346
8648,40.6597119347,-73.9313485459
8649,40.7353072167,-73.9798370464
8650,40.7841477872,-73.9520821682
8651,40.5988439087,-73.956868823
8652,40.7584443553,-73.9809931729
8653,40.8723307181,-73.8783849426
8654,40.6782889658,-73.870342967
8655,40.7582951124,-73.8266903676
8656,40.6652829681,-73.9828166542
8657,40.7602971125,-73.9793159459
8658,40.7351461821,-73.9983169962
8659,40.6119329264,-73.9973586991
8660,40.767225869,-73.9123723809
8661,40.7832057952,-73.9786864757
8662,40.7577841049,-73.9850003395
8663,40.7343354061,-73.8203622875
8664,40.9042323565,-73.8499048406
8665,40.6684653444,-73.909829621
8666,40.7431081258,-73.9437648458
8667,40.7133115435,-73.8290310461
8668,40.7508644432,-73.9366681126
8669,40.6669242828,-73.9885227053
8670,40.5981223349,-73.9876957297
8671,40.7146232841,-73.9907639834
8672,40.6879675272,-73.820359427
8673,40.7593255474,-73.9867216212
8674,40.7703029998,-73.9092704357
8675,40.6521150192,-73.958726417
8676,40.7173064246,-73.9923500309
8677,40.578956764,-73.8368543689
8678,40.6140853753,-73.9813125995
8679,40.7559337733,-73.9247010451
8680,40.7894103319,-73.9547595372
8681,40.7696425672,-73.7897066368
8682,40.6510364705,-73.946212617
8683,40.6417930928,-73.9358380929
8684,40.7506674247,-73.9818851975
8685,40.7580282315,-73.7829903971
8686,40.7134229898,-73.9968551055
8687,40.7420114518,-73.9749486947
8688,40.7642362044,-73.8287554429
8689,40.7203601606,-73.9986861323
8690,40.7460268049,-73.9425450407
8691,40.7046569522,-74.0072017297
8692,40.891689841,-73.8581833288
8693,40.7276520713,-73.9942384457
8694,40.8215406643,-73.8969936882
8695,40.7194094536,-73.9849555868
8696,40.6415767027,-73.937385127
8697,40.767986274,-73.7484286916
8698,40.7367472414,-73.9841126023
8699,40.6352596821,-73.9949949075
8700,40.8486263403,-73.8313264088
8701,40.7620381863,-73.9656721078
8702,40.7091417243,-74.009029606
8703,40.7074604775,-74.0084567165
8704,40.5774992818,-73.9634467052
8705,40.7137539881,-73.9929416034
8706,40.7240210396,-73.8485215427
8707,40.7153031167,-73.9986452513
8708,40.6825890041,-73.8353016223
8709,40.7623827535,-73.9833045632
8710,40.7768742664,-73.9526173253
8711,40.8192239544,-73.8169543718
8712,40.7900984706,-73.8142411115
8713,40.7466455412,-73.8927412977
8714,40.6513173184,-73.9495489204
8715,40.7329925654,-73.9979515764
8716,40.7456167578,-74.0021036217
8717,40.6641526259,-73.9399719015
8718,40.7163479585,-73.9979980139
8719,40.7653405351,-73.9763206744
8720,40.7832621155,-73.8452241676
8721,40.7439837905,-73.7166954654
8722,40.7334938068,-74.0021146426
8723,40.7634659323,-73.9831996513
8724,40.8543895761,-73.864427067
8725,40.8721561672,-73.896862312
8726,40.6230335756,-74.0311413855
8727,40.6117403103,-73.9907443646
8728,40.689718043,-73.9861604313
8729,40.7403536639,-73.8949808021
8730,40.714832912,-73.9902284864
8731,40.7554307172,-73.9864044738
8732,40.6779900232,-73.9496646752
8733,40.6380458984,-74.0177530463
8734,40.7578461851,-73.9910262049
8735,40.6250093562,-73.9604670753
8736,40.7591593499,-73.9200176482
8737,40.6899685667,-73.9807327415
8738,40.8085462729,-73.9596770079
8739,40.8586654884,-73.8853775102
8740,40.8613618801,-73.9019290477
8741,40.7622511797,-73.9802989226
8742,40.8462527981,-73.8326239755
8743,40.596083534,-73.9839840468
8744,40.7205381503,-73.9880734406
8745,40.8429787434,-73.8860359248
8746,40.7584973397,-73.9694523275
8747,40.6291566497,-73.9184100938
8748,40.7536943242,-73.8718893922
8749,40.6689447587,-73.9071357881
8750,40.8357849422,-73.9077896288
8751,40.6224554756,-73.9174487004
8752,40.6583726761,-73.771195745
8753,40.7496361779,-73.989340166
8754,40.595962067,-73.9794304325
8755,40.6178010784,-73.9613489866
8756,40.7530313752,-73.9277079752
8757,40.8284376681,-73.8823324403
8758,40.8348363297,-73.9190470498
8759,40.7550208002,-73.8895741347
8760,40.8752029958,-73.8930092598
8761,40.6315674885,-73.919193503
8762,40.7553644199,-73.9761475878
8763,40.7613448069,-73.9247323733
8764,40.7304728299,-73.7432172825
8765,40.6810629592,-73.8408331423
8766,40.7527669766,-73.871580728
8767,40.6318336937,-73.995538484
8768,40.7612127536,-73.802370646
8769,40.7669531759,-73.9300275602
8770,40.8597607703,-73.8988574939
8771,40.7165560062,-73.8331256883
8772,40.7683873139,-73.9855137111
8773,40.6285330098,-73.9989679203
8774,40.6393283415,-73.9194768232
8775,40.7632592666,-73.8317448602
8776,40.7419083356,-73.9933908121
8777,40.7023728904,-73.8080735646
8778,40.7648999677,-73.9741449376
8779,40.7592519803,-73.9732024288
8780,40.7194628125,-73.8430513462
8781,40.808815196,-73.949947929
8782,40.6842030389,-74.0021742208
8783,40.5873323429,-73.953870024
8784,40.7588468915,-73.8324373026
8785,40.6358863631,-73.9755357392
8786,40.6434700834,-73.9780255041
8787,40.6953222237,-73.9321534196
8788,40.7125450421,-73.9570023056
8789,40.7675154214,-73.9898451737
8790,40.7503418454,-73.9732190181
8791,40.7759912196,-73.9624760425
8792,40.7623948498,-73.9970261724
8793,40.6980303842,-73.9912924963
8794,40.7596144817,-73.920749104
8795,40.7381463939,-73.989028908
8796,40.599991449,-73.9910660347
8797,40.7342984098,-73.9947564317
8798,40.6206507693,-74.0249915632
8799,40.7302831376,-73.9538736422
8800,40.7504466582,-73.8771479129
8801,40.5947447848,-74.0015146772
8802,40.6508903758,-73.9491318715
8803,40.7131124038,-73.7348177934
8804,40.8750773209,-73.8931569363
8805,40.7228564717,-73.8465510961
8806,40.7438560393,-74.0031062458
8807,40.5767884146,-73.9640673533
8808,40.7660769501,-73.9791241698
8809,40.8727980387,-73.8783013748
8810,40.7502138677,-73.8607249876
8811,40.68019879,-73.8211286991
8812,40.8440170322,-73.830104531
8813,40.8590692136,-73.8992450014
8814,40.5866070846,-73.9462532588
8815,40.7256699568,-73.7925065816
8816,40.7614692765,-73.8040925918
8817,40.7373571181,-74.0016521557
8818,40.6400206007,-73.9486943878
8819,40.6448624344,-73.9579013863
8820,40.7328937942,-73.9924606741
8821,40.845802787,-73.9384627742
8822,40.7406691347,-73.8806076532
8823,40.7827492656,-73.9804883724
8824,40.6380005622,-73.9894119572
8825,40.7464464709,-73.8914038963
8826,40.7650945237,-73.9313281726
8827,40.7216681705,-73.9994438825
8828,40.8658093426,-73.9267341729
8829,40.7126056594,-73.8278669099
8830,40.7484795529,-73.7562894584
8831,40.7164978697,-73.9989117203
8832,40.6427616712,-74.0123890459
8833,40.7518373413,-73.9149661948
8834,40.7537008672,-73.9742993744
8835,40.7476453369,-73.8857709269
8836,40.6062051279,-74.0000801638
8837,40.6206196747,-73.926944611
8838,40.7184826559,-73.9977807208
8839,40.7557281665,-73.9922542687
8840,40.6389754212,-73.954260841
8841,40.8823764408,-73.8802383481
8842,40.7613256163,-73.9903763562
8843,40.7252546874,-73.7216361512
8844,40.6921334284,-73.9857779959
8845,40.7305861845,-73.8640593022
8846,40.7334113707,-74.0038786733
8847,40.6459393966,-73.9031155417
8848,40.7664686765,-73.7730275219
8849,40.7464401019,-73.8244347584
8850,40.7465481411,-73.9884242969
8851,40.6543136349,-73.8867414258
8852,40.6380616858,-74.1332316474
8853,40.7002818555,-73.9052548933
8854,40.7509552133,-73.9878356312
8855,40.6687276942,-73.9855778255
8856,40.7277825758,-73.8563789536
8857,40.6758282634,-73.7399013282
8858,40.6326085242,-73.99536374
8859,40.6787756193,-73.8651699349
8860,40.7219601552,-74.0003484101
8861,40.623968889,-73.9651435355
8862,40.7934494627,-73.808167638
8863,40.7069448048,-73.7901706818
8864,40.7458327103,-73.9920712479
8865,40.8585848965,-73.8988099927
8866,40.8454261887,-73.8966911766
8867,40.7207260297,-74.0035646614
8868,40.6826283817,-73.9958436047
8869,40.6837496226,-73.8716619757
8870,40.7563352034,-73.9748236722
8871,40.7448531451,-73.9782356717
8872,40.6075175465,-73.9426349171
8873,40.5966700202,-73.9748210496
8874,40.7291579378,-73.9941822384
8875,40.6878561367,-73.9841538642
8876,40.8639863788,-73.9251432258
8877,40.7090088411,-74.0100942933
8878,40.5838358201,-73.9455722264
8879,40.6799875807,-73.9949679478
8880,40.6217461812,-73.9357967404
8881,40.7490022776,-73.8625563857
8882,40.7579081354,-73.8283246214
8883,40.7546840768,-73.9768109247
8884,40.7254843022,-73.7930531618
8885,40.7198702841,-73.8448941447
8886,40.7074005285,-73.8974709174
8887,40.8971342818,-73.8597423476
8888,40.6384809229,-73.9888648214
8889,40.6375333179,-73.968416496
8890,40.7497854037,-73.9771517422
8891,40.7175902188,-74.0090948351
8892,40.6117406678,-73.9840116443
8893,40.6325650593,-73.94803619
8894,40.8240372798,-73.8935773754
8895,40.7393074764,-73.9935991242
8896,40.7424623648,-73.9967131322
8897,40.7130664867,-73.8765856989
8898,40.7714624048,-73.9830074777
8899,40.7170031201,-73.958684836
8900,40.8896836962,-73.8311696538
8901,40.5986888015,-73.9601555791
8902,40.7494458638,-73.9723362269
8903,40.6048515091,-73.7542949224
8904,40.8649923368,-73.8675004447
8905,40.6903664407,-73.9234863736
8906,40.605101739,-73.9723987737
8907,40.7457358719,-73.9906030503
8908,40.7871618708,-73.944839612
8909,40.7627882423,-73.7701201043
8910,40.7390441063,-74.0010340165
8911,40.6710714724,-73.9309775232
8912,40.7179562303,-73.990804376
8913,40.7179715959,-73.7381609714
8914,40.6640669972,-73.9241107079
8915,40.7340731066,-73.9807362484
8916,40.6342057718,-73.9500635958
8917,40.7473166361,-73.884868838
8918,40.7563172434,-73.9898196747
8919,40.7602948595,-73.7682477722
8920,40.6368238694,-74.1341391787
8921,40.7625212347,-73.9768290829
8922,40.6373535032,-73.8978299443
8923,40.618355292,-73.9905999119
8924,40.7500934137,-73.9945056084
8925,40.7367458676,-73.7115199849
8926,40.6184328846,-73.9567553143
8927,40.730190134,-73.9860358985
8928,40.771142383,-73.9218562909
8929,40.7044971186,-74.0066632415
8930,40.7461997161,-73.9869404709
8931,40.8396646358,-73.916422476
8932,40.6441638871,-73.9489391031
8933,40.7906247645,-73.9455066883
8934,40.8715994725,-73.8971135486
8935,40.7017688922,-73.8823329674
8936,40.7409503729,-73.8796737423
8937,40.7651113729,-73.8144365055
8938,40.6687329821,-73.9080129446
8939,40.600252527,-73.7539625155
8940,40.8276919108,-73.8237865824
8941,40.6834249211,-73.8341698102
8942,40.599853573,-73.7540650312
8943,40.7878599616,-73.9771072557
8944,40.7579079987,-73.9717011212
8945,40.6497875773,-73.9610441596
8946,40.6856591428,-73.8408757715
8947,40.7567948235,-73.9217970137
8948,40.646418396,-74.0093829171
8949,40.6938106671,-73.8516048118
8950,40.7754495439,-73.9563006002
8951,40.7081443757,-73.7949757413
8952,40.7796883408,-73.9471766526
8953,40.8813132007,-73.9029506317
8954,40.6500792667,-73.9495420958
8955,40.7007843143,-73.921460535
8956,40.6979875347,-73.8077498346
8957,40.5988706615,-73.9534443466
8958,40.7438679646,-73.9538030065
8959,40.8349863528,-73.8518173186
8960,40.6987824687,-73.9190046978
8961,40.7048797949,-73.8058046996
8962,40.7406826717,-73.9853446207
8963,40.6552699079,-73.9310915909
8964,40.7828845582,-73.950871758
8965,40.7275341215,-74.0053763924
8966,40.6532412504,-73.959489007
8967,40.6118430209,-73.9976366112
8968,40.7298625118,-73.8887365393
8969,40.6324029701,-73.9282028028
8970,40.6501072287,-73.960280579
8971,40.6162843363,-73.9743085394
8972,40.7191987672,-73.9853359848
8973,40.7521505645,-73.9862051889
8974,40.7461877765,-73.9948283343
8975,40.8720217094,-73.8772059016
8976,40.7642501688,-73.9956723314
8977,40.7518962646,-73.9947080587
8978,40.8175546255,-73.9286117432
8979,40.7439515993,-73.9275393068
8980,40.7599471712,-73.8321481737
8981,40.6059625202,-73.9619043609
8982,40.7386738473,-73.9808166218
8983,40.7429812998,-73.9833822682
8984,40.6755823464,-73.9702576641
8985,40.7803187651,-73.9595039284
8986,40.5952468649,-73.9548348267
8987,40.8534645043,-73.9305768329
8988,40.5856370264,-74.0927469054
8989,40.7522026976,-73.8711051405
8990,40.7500948124,-73.9843724009
8991,40.7480372676,-73.8806660835
8992,40.7146235979,-73.8328123694
8993,40.5727797158,-74.1185016405
8994,40.758236909,-73.9243195745
8995,40.6189356334,-73.923037729
8996,40.7559120754,-73.921581561
8997,40.6289965538,-74.1173570871
8998,40.7194741931,-73.986237432
8999,40.6519203406,-73.9692626546
9000,40.8176380163,-73.9422014879
9001,40.7510954119,-73.9370799767
9002,40.6939295033,-73.9940860495
9003,40.6314808203,-73.976146876
9004,40.7642904347,-73.8269205361
9005,40.7590517031,-73.7683243735
9006,40.7628998545,-73.831242199
9007,40.7044120039,-73.8958212815
9008,40.7482658397,-73.7563738373
9009,40.7637669304,-73.7877672433
9010,40.769049282,-73.7366822509
9011,40.6431034854,-73.9796061611
9012,40.7189646595,-73.9880958227
9013,40.804208565,-73.9550874753
9014,40.63870916,-74.0058445525
9015,40.5851138047,-74.0879720976
9016,40.6282561383,-74.0291961781
9017,40.704761809,-73.8135382741
9018,40.7501540249,-73.9813120218
9019,40.5973586122,-73.9703277231
9020,40.7454410369,-73.9784735265
9021,40.7507118644,-73.8255908412
9022,40.7555341508,-73.8846677698
9023,40.7431441163,-73.9768892528
9024,40.7624521734,-73.9669063628
9025,40.6546318471,-74.0042778703
9026,40.8649215816,-73.8938985516
9027,40.6754077647,-73.8111212185
9028,40.7694095966,-73.9549721696
9029,40.6461694183,-73.9714991293
9030,40.6633983351,-73.9509643184
9031,40.7701372123,-73.9839735582
9032,40.746198363,-73.9979725126
9033,40.6238006281,-74.0282869176
9034,40.6599419071,-73.831358356
9035,40.6882971426,-73.9841805877
9036,40.608871176,-73.9708095927
9037,40.8516806279,-73.8301741502
9038,40.7042670202,-74.0092390547
9039,40.7275178714,-73.9823641876
9040,40.6787242216,-73.866517745
9041,40.5990437671,-73.9526266672
9042,40.6988377137,-73.8341621319
9043,40.761076686,-73.9233283212
9044,40.8312085154,-73.9103628664
9045,40.7888078602,-73.9550133305
9046,40.8063740799,-73.9612431343
9047,40.7622552216,-73.925279949
9048,40.7181986261,-73.9574035911
9049,40.6309174908,-73.9566277392
9050,40.7447011488,-73.9795438946
9051,40.7340913485,-73.99132457
9052,40.60882134,-73.956427406
